ID,Name,Title,Description,Maintainer,Maintainer Email,Created Date,Last Updated Date,Data Category,Data Language,Geo Coverage,Update Frequency,Objective,Tags,Resource Formats,Resource URLs
"138a0249-eca3-4a04-b497-51eff590e3f5","db0602-001","องค์กรเอกชนด้านการคุ้มครองสิ่งแวดล้อมและอนุรักษ์ทรัพยากรธรรมชาติ","องค์กรเอกชนที่ได้รับการขึ้นทะเบียนเป็นองค์เอกชนด้านการคุ้มครองสิ่งแวดล้อมและอนุรักษ์ทรัพยากรธรรมชาติจากกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อมแล้ว","กลุ่มส่งเสริมความร่วมมือองค์กรเอกชนและองค์กรชุมชน","ngos.deqp@gmail.com","2019-09-05","2024-07-17","ข้อมูลสาธารณะ","ไทย","จังหวัด","ปี","กฎหมายที่เกี่ยวข้อง, พันธกิจหน่วยงาน","NGOด้านสิ่งแวดล้อม, NGOพรบ.สิ่งแวดล้อม, จดทะเบียนเป็นngos, พรบ.สิ่งแวดล้อมมาตรา7, รายชื่อngo","XLSX","https://dgf.dcce.go.th/dataset/138a0249-eca3-4a04-b497-51eff590e3f5/resource/555cdbd4-0edf-491c-b0d8-652a9a2b8f58/download/.xlsx"
"e6f8162e-630a-42d7-94d6-8dc1df59173c","db0704-003","องค์ความรู้การเปลี่ยนแปลงสภาพภูมิอากาศของไทยจากงานวิจัยตีพิมพ์ (DCCE) Thai Climate Change Knowledge Repository from Peer-Reviewed Publications (DCCE)","ชุดองค์ความรู้นี้รวบรวมข้อมูล ผลการศึกษา และการวิเคราะห์ด้านการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อมของประเทศไทย จากงานวิจัยของกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อมที่ผ่านการตีพิมพ์ในวารสารวิชาการระดับนานาชาติ เพื่อใช้สนับสนุนการอ้างอิงเชิงวิชาการ การกำหนดนโยบาย และการพัฒนาองค์ความรู้นวัตกรรมด้านการปรับตัว การลดก๊าซเรือนกระจก และผลกระทบทางสิ่งแวดล้อม","กลุ่มวิจัยด้านการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","cca.dcce24@gmail.com","2024-02-01","2025-03-11","ข้อมูลสาธารณะ","อังกฤษ","ประเทศ","ไม่มีการปรับปรุงหลังจากการจัดเก็บข้อมูล","เพื่อการให้บริการประชาชน","manuscript, pbl, ร่างบทความวิชาการ","PDF","https://dgf.dcce.go.th/dataset/e6f8162e-630a-42d7-94d6-8dc1df59173c/resource/c07e4ff2-5c36-410e-b3e7-8e3b462c610a/download/manuscript.pdf"
"1c88e8a0-0ec5-4122-b64f-e58dbcbcd7d1","manual-appeal-consideration-2560","คู่มือในการพิจารณาอุทธรณ์","เป็นเอกสารคู่มือในการพิจารณาอุทธรณ์ ตามพระราชบัญญัติการจัดซื้อจัดจ้างและการบริหารพัสดุภาครัฐ พ.ศ. 2560","กลุ่มกฎหมาย","Legalaffairs.dcce@gmail.com","2025-06-25T03:17:22.647410","2025-08-14T01:29:11.386048","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","กฎหมายที่เกี่ยวข้อง","คู่มือ, อุทธรณ์","PDF, PDF","https://dgf.dcce.go.th/dataset/1c88e8a0-0ec5-4122-b64f-e58dbcbcd7d1/resource/96771fd9-5940-4f8e-9dd4-37f290b1d477/download/untitled.pdf, https://dgf.dcce.go.th/dataset/1c88e8a0-0ec5-4122-b64f-e58dbcbcd7d1/resource/510713fa-aad0-47ef-97d8-9f81bea54736/download/untitled.pdf"
"c4868c5c-9d5f-41fb-88b5-53198ee2bd90","db0999-888","รายชื่อเครือข่ายเด็กและเยาวชนด้านการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม(ทั้งในระบบและนอกระบบการศึกษา)","เครือข่ายเด็กและเยาวชนที่ขับเคลื่อนกิจกรรมด้านการเปลี่ยนแปลงสภาพภูมิอากาศทุกกลุ่มทั่วประเทศ ในระบบการศึกษา ได้แก่ โรงเรียน มหาวิทยาลัย กศน. หรือที่สังกัดหน่วยงานต่างๆทางด้านการศึกษา  
นอกระบบการศึกษา ได้แก่ เยาวชนกลุ่มพื้นที่ห่างไกล ชายขอบ องค์กรเอกชน หรือกลุ่มอื่นๆ ที่ไม่ได้อยู่ในระบบการศึกษา
กลุ่มชนเผ่าชาติพันธ์ุ","กลุ่มส่งเสริมเด็กและเยาวชนด้านสิ่งแวดล้อม","youthandscout@gmail.com","2013-01-01","2021-07-30","ข้อมูลสาธารณะ","ไทย, อังกฤษ","จังหวัด","ครึ่งปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, แผนแม่บทภายใต้ยุทธศาสตร์ชาติ, แผนปฏิรูปประเทศ, มติคณะรัฐมนตรี, พันธกิจหน่วยงาน","กลุ่มชาติพันธุ์, ชนเผ่า, นอกระบบการศึกษา, องค์กรเอกชน, เครือข่ายเด็กและเยาวชน, ในระบบการศึกษา","PDF","https://dgf.dcce.go.th/dataset/c4868c5c-9d5f-41fb-88b5-53198ee2bd90/resource/ffa7c79e-9a75-462d-af74-c3e753d9c27b/download/untitled.pdf"
"85c9b8d4-c812-425a-bfaa-58a38ef1a956","db0103-003","การผลิตที่เป็นมิตรกับสิ่งแวดล้อม (Green Production)","ข้อมูลแสดงจำนวนสถานประกอบการที่ผ่านเกณฑ์การประเมินการผลิตที่เป็นมิตรกับสิ่งแวดล้อม (Green Production) โดยเเบ่งเป็น 4 ระดับ คือ ระดับ Green Plus ระดับดีเยี่ยม ระดับดีมาก และระดับดี"," กองส่งเสริมการมีส่วนร่วมต่อการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","GGreen.GreenProduction@gmail.com","2013-01-01","2025-07-18","ข้อมูลสาธารณะ","ไทย","ตำบล","ปี","อื่นๆ","GGreenDEQP, Green Product, ผลิตภัณฑ์ที่เป็นมิตรกับสิ่งแวดล้อม, สถานประกอบการณ์ที่ผ่านเกณฑ์ประเมิน, สถานประกอบการที่เป็นมิตรกับสิ่งแวดล้อม, เกณฑ์ประเมินผลิตภัณฑ์, เป็นมิตรกับสิ่งแวดล้อม","XLSX, XLSX, XLSX","https://dgf.dcce.go.th/dataset/85c9b8d4-c812-425a-bfaa-58a38ef1a956/resource/2af2bd97-83dc-4636-8065-171cf154de23/download/data-catalog-green-production-66.xlsx, https://dgf.dcce.go.th/dataset/85c9b8d4-c812-425a-bfaa-58a38ef1a956/resource/9cffeaba-607e-4942-91d3-30a9b56a9f72/download/data-catalog-green-production-67.xlsx, https://dgf.dcce.go.th/dataset/85c9b8d4-c812-425a-bfaa-58a38ef1a956/resource/6fee2597-e79d-421d-8a97-dd5275dfb57f/download/data-catalog-green-production-65.xlsx"
"d72a8462-86f9-4f29-8ffc-5e5c60093787","thailand-ghg-reduction","ผลการลดก๊าซเรือนกระจกของประเทศไทย","ผลการดำเนินงานลดก๊าซเรือนกระจกของประเทศ จากสาขาต่าง ๆ ได้แก่ สาขาพลังงาน สาขาคมนาคมขนส่ง สาขากระบวนการอุตสาหกรรมและการใช้ผลิตภัณฑ์รวมถึงน้ำเสียอุตสาหกรรม และสาขาการจัดการของเสียชุมชน ซึ่งรวบรวมจากผลการดำเนินงานตามมาตรการการลดก๊าซเรือนกระจกของหน่วยงานต่าง ๆ ได้แก่ สำนักงานนโยบายและแผนพลังงาน สำนักงานนโยบายและแผนการขนส่งและจราจร กรมโรงงานอุตสาหกรรม และกรมควบคุมมลพิษ (รวบรวมข้อมูลจาก สผ. และได้ทำการถ่ายโอนภารกิจมา ซึ่งในรอบเวลาปรับปรุงข้อมูลถัดไป กรมเปลี่ยนแปลงจะเป็นผู้ทำการปรับปรุงข้อมูล)","กองขับเคลื่อนการลดก๊าซเรือนกระจก กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ccmcdatabase@onep.go.th","2024-01-25T03:13:57.060492","2024-05-20","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","อื่นๆ","การลดก๊าซ, ก๊าซเรือนกระจก, ปริมาณการลดก๊าซเรือนกระจก, ผลการลดก๊าซเรือนกระจก","CSV","https://dgf.dcce.go.th/dataset/d72a8462-86f9-4f29-8ffc-5e5c60093787/resource/85960b9b-2468-4889-83c4-ef68ef787e5e/download/ghg-reduction_.csv"
"11c6c099-fbbd-474c-9562-872b8506652b","report-forest","รายงานการประชุม หารือข้อมูลพื้นที่เป้าหมายสำหรับการส่งเสริมการปลูกป่า เพื่อบรรลุเป้าหมายการดูดกลับก๊าซเรือนกระจกภายใต้ยุทธศาสตร์ระยะยาวในการพัฒนาแบบปล่อยก๊าซเรือนกระจกต่ำของประเทศไทย","ข้อมูลที่แสดงให้เห็นถึงรายงานการประชุมของหน่วยงาน เช่น (1) รายชื่อผู้เข้าร่วมประชุม (2) ข้อมูลพื้นที่ป่าของหน่วยงาน (3) เป้าหมาย และเงื่อนไขการส่งเสริมการปลูกป่าของหน่วยงาน (4) ความถี่ของการปรับปรุงข้อมูล (5) แผนปฎิบัติงานในการเพิ่มพื้นที่ป่าของหน่วยงาน","กลุ่มพัฒนาแนวทางและศักยภาพการลดก๊าซเรือนกระจก","capacitybuildingsec@dcce.mail.go.th","2024-08-14","2024-08-15","ข้อมูลใช้ภายใน","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","ข้อมูลพื้นที่เป้าหมายสำหรับการส่งเสริมการปลูกป่า การดูดกลับก๊าซเรือนกระจก","",""
"5c46df14-551b-499e-8fc9-ce65a533a25b","db-0101-001","ข้อมูลการจัดสรรครุภัณฑ์คอมพิวเตอร์","ข้อมูลการจัดสรรครุภัณฑ์ จัหาคอมพิวเตอร์และเครือข่ายคอมพิวเตอร์เพื่อสนับสนุนการดำเนินงานขององค์กร
","กลุ่มพัฒนาเทคโนโลยีดิจิทัล","computercenter@dcce.mail.go.th","2024-01-31","2024-08-16","ข้อมูลใช้ภายใน","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน, อื่นๆ","เครื่องคอมพิวเตอร์ สำหรับงานประมวลผลแบบที่ 1, เครื่องคอมพิวเตอร์ สำหรับงานประมวลผลแบบที่ 2, โน๊ตบุ๊ก สำหรับงานประมวลผล, โน๊ตบุ๊ก สำหรับงานสำนักงาน","",""
"72206972-e4f2-4408-a447-4f5ee0f0ff8b","2567","การเสนอความเห็นเพื่อประกอบการประชุมคณะรัฐมนตรี","แบบการเสนอความเห็นเพื่อประกอบการประชุมคณะรัฐมนตรี ที่ ปคร.สส. จัดทำส่งไปยัง ปคร.ทส.","กลุ่มเลขานุการคณะกรรมการนโยบายการเปลี่ยนแปลงสภาพภูมิอากาศแห่งชาติ","sncc@dcce.mail.go.th","2024-07-31","2024-08-15","ข้อมูลใช้ภายใน","ไทย","ไม่มี","เดือน","มติคณะรัฐมนตรี","การประสานงาน ปคร., การเสนอความเห็น ปคร., ปคร","",""
"123fb7a8-2a8a-417c-801f-2f1f5ca3d523","ghgemission","การปล่อยและกักเก็บก๊าซเรือนกระจกของประเทศไทย","ปริมาณการปล่อยก๊าซเรือนกระจกของประเทศไทย ทั้ง 5 ภาคส่วน ได้แก่ 1) ภาคพลังงาน 2) ภาคกระบวนการอุตสาหกรรมและการใช้ผลิตภัณฑ์ 3) ภาคเกษตร 4) ภาคป่าไม้และการใช้ประโยชน์ที่ดิน และ 5) ภาคของเสีย 
(รวบรวมข้อมูลจาก สผ. และได้ทำการถ่ายโอนภารกิจมา ซึ่งในรอบเวลาปรับปรุงข้อมูลถัดไป กรมเปลี่ยนแปลงจะเป็นผู้ทำการปรับปรุงข้อมูล)","กองขับเคลื่อนการลดก๊าซเรือนกระจก กรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ghginventory@dcce.mail.go.th","2024-01-25T03:01:33.588483","2022-12-27","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ประเทศ","ปี","อื่นๆ","กักเก็บ, การปล่อยก๊าซ, ก๊าซเรือนกระจก, ปริมาณการกักเก็บก๊าซเรือนกระจก, ปริมาณการปล่อยก๊าซเรือนกระจก","CSV, CSV","https://dgf.dcce.go.th/dataset/123fb7a8-2a8a-417c-801f-2f1f5ca3d523/resource/00f42225-dfda-4f3e-b130-e6022e46c07b/download/ghg-emission-by-gas-.csv, https://dgf.dcce.go.th/dataset/123fb7a8-2a8a-417c-801f-2f1f5ca3d523/resource/9e265f83-111f-4d50-8077-a33a0fb0dd9b/download/ghg-emission-by-sector.csv"
"4e80edcc-bb5c-416d-b020-fc1ea1d60583","db0404-001","บัญชีการปล่อยก๊าซเรือนกระจกของประเทศไทย ภาคพลังงานและคมนาคมขนส่ง","การจัดทำบัญชีก๊าซเรือนกระจกของประเทศไทยเพื่อรายงานข้อมูลตามพันธกรณีของการเป็นภาคีสมาชิกของอนุสัญญาสหประชาชาติว่าด้วยการเปลี่ยนแปลงสภาพภูมิอากาศ หรือ United Nations Framework on Climate Change (UNFCCC) ซึ่งกำหนดให้มีการจัดทำและรายงานข้อมูลบัญชีก๊าซเรือนกระจกเพื่อเสนอต่อ UNFCCC","กลุ่มบัญชีก๊าซเรือนกระจก","parichat@dcce.mail.go.th","2024-08-13T18:08:21.787059","2024-08-28","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","ยุทธศาสตร์ชาติ","บัญชีการปล่อยก๊าซเรือนกระจกภาคพลังงานและคมนาคมขนส่ง","CSV","https://dgf.dcce.go.th/dataset/4e80edcc-bb5c-416d-b020-fc1ea1d60583/resource/719b6a9b-a19d-4fbf-bf24-6d612475b17f/download/ghg-emission-gas-energy.csv"
"6ce39903-9a94-4f26-babd-191e4a7a058f","db0401-001","ขั้นตอนในการ รับ-ส่ง หนังสือด้วยระบบสารบรรณอิเล็กทรอนิกส์ ภายในกองขับเคลื่อนการลดก๊าซเรือนกระจก","การดำเนินงานที่เกี่ยวกับงานบริหารเอกสาร การรับ-ส่งการเก็บรักษา ด้วยระบบสารบรรณอิเล็กทรอนิกส์ 
เพื่อรองรับและสนับสนุนการปฏิบัติงานของกองขับเคลื่อนการลดก๊าซเรือนกระจกได้อย่างมีประสิทธิภาพ 
รวดเร็วและปลอดภัย ","ฝ่ายบริหารทั่วไป","ggmgeneraldcce@gmail.com","2024-08-14","2024-08-16","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ไม่มีการปรับปรุงหลังจากการจัดเก็บข้อมูล","พันธกิจหน่วยงาน","กองขับเคลื่อนการลดก๊าซเรือนกระจก, ขั้นตอน, ระบบสารบรรณอิเล็กทรอนิกส์, รับ-ส่ง, หนังสือ","PDF, JPEG","https://dgf.dcce.go.th/dataset/6ce39903-9a94-4f26-babd-191e4a7a058f/resource/83ae7524-11fc-417b-b59e-b2c777b7dbba/download/-..pdf, https://dgf.dcce.go.th/dataset/6ce39903-9a94-4f26-babd-191e4a7a058f/resource/087b46eb-3a01-405d-b65e-33a78709ffdf/download/-.jpg"
"55907e8e-6d46-4f22-ab82-265aa256cc0b","db0707-001","หลักสูตรบริหารการเปลี่ยนแปลงสภาพภูมิอากาศ","รายชื่อวิทยากร ห้วข้อวิชาฝึกอบรม ผู้ผ่านการฝึกอบรม เอกสารประกอบการฝึกอบรม","กลุ่มพัฒนาศักยภาพบุคลากรด้านการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","DCCEtraining@dcce.mail.go.th","2024-02-19","2024-03-28","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","การเปลี่ยนแปลงสภาพภูมิอากาศ","PDF, PDF, PDF, PDF","https://dgf.dcce.go.th/dataset/55907e8e-6d46-4f22-ab82-265aa256cc0b/resource/360276cd-82e7-4c6f-b540-216b02312409/download/1..pdf, https://dgf.dcce.go.th/dataset/55907e8e-6d46-4f22-ab82-265aa256cc0b/resource/a38734cd-5e62-4c1d-a65b-b28d4c02c630/download/2..pdf, https://cloud.dcce.go.th/wl/?id=MWPqZWsRkBy3M7WJ6ykyT0iUjg9uT9DB, https://cloud.dcce.go.th/wl/?id=MWPqZWsRkBy3M7WJ6ykyT0iUjg9uT9DB, https://dgf.dcce.go.th/dataset/55907e8e-6d46-4f22-ab82-265aa256cc0b/resource/d724a1af-ece4-45f7-8396-1c0f00ec1fd0/download/-.pdf"
"5d26cd0e-e974-4a59-9ccb-774aa3379f6f","db0706-003","คู่มือวิธีทดสอบหาปริมาณสารอินทรีย์ระเหยง่ายในบรรยากาศ","วิธีทดสอบหาปริมาณสารอินทรีย์ระเหยง่ายในบรรยากาศ โดยใช้ถังเก็บตัวอย่างอากาศ (Canister) และเครื่อง Preconcentrator
Gas Chromatography/Mass Spectrometry ใช้ในการทดสอบหาปริมาณสารอินทรีย์ระเหยง่าย (Volatile organic compounds; VOCs)
ในบรรยากาศ จำนวน 25 พารามิเตอร","กลุ่มมาตรฐานและห้องปฏิบัติการ","plernpis_p@yahoo.com","2025-03-03","2025-06-09T08:20:43.555827","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","เพื่อการให้บริการประชาชน","สารอินทรีย์ระเหยง่ายในบรรยากาศ","PDF","https://dgf.dcce.go.th/dataset/5d26cd0e-e974-4a59-9ccb-774aa3379f6f/resource/4c7481d2-024b-414d-8325-d1e9514605b6/download/.pdf"
"21305df7-4e64-42a9-b908-393e2338d8a0","db0706-002","คู่มือการทดสอบสารไดออกซินในบรรยากาศ","ไดออกซิน (Dioxins) เป็นกลุ่มของสารเคมีที่มีโครงสร้างทางเคมีและคุณสมบัติที่คล้ายคลึงกัน ซึ่งมีมากกว่า 200 ชนิด ประกอบด้วย benzene ring 2 วง เชื่อมกันด้วยออกซิเจน 2 อะตอม ที่วางตัวในตำ แหน่งตรงข้ามกัน และมีคลอรีนแทนที่ไฮโดรเจนใน benzene ring ในตำ แหน่ง
ต่าง ๆ กัน พบมีประมาณ 30 ชนิดเท่านั้นที่ก่อให้เกิดพิษ โดยตัวที่ก่อให้เกิดพิษสูงที่สุด คือ2,3,7,8-tetrachlorodibenzo-para-dioxin (อาจเรียกย่อว่า 2,3,7,8-TCDD หรือ TCDD) ซึ่งเป็น isomer หรือ congener ของ dioxins","กลุ่มมาตรฐานและห้องปฏิบัติการ","saraban@dcce.mail.go.th","2024-06-11","2024-07-12","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","เพื่อการให้บริการประชาชน","ไดออกซิน","PDF","https://dgf.dcce.go.th/dataset/21305df7-4e64-42a9-b908-393e2338d8a0/resource/3c628588-0517-4f0d-97a5-c2e0457a7374/download/_version-2_compressed.pdf"
"d4b31f23-dfd8-47bd-9ac1-e6294ad34c6f","pbl","แผนที่แสดงการเพิ่มขึ้น/ลดลงของละอองลอยในบรรยากาศเป็นผลจากความสูงชั้นบรรยากาศ PBL ครอบคลุมประเทศไทย","แผนที่แสดงการเพิ่มขึ้น/ลดลงของละอองลอยในบรรยากาศเป็นผลจากความสูงชั้นบรรยากาศ PBL ครอบคลุมประเทศไทย

สีแดง หมายถึง ในปีที่ค่า PC ค่าเป็นบวก ละอองลอยบริเวณนั้นลดลงเมื่อค่าความสูงชั้นบรรยากาศ PBL เพิ่มขึ้น หรือ ละอองลอยบริเวณนั้นเพิ่มขึ้นเมื่อค่าความสูงชั้นบรรยากาศ PBL ลดลง ในปีที่ค่า PC ค่าเป็นบวก และเกิดตรงกันข้ามในปีที่มีค่าเป็นลบ

สีน้ำเงิน หมายถึง ในปีที่ค่า PC ค่าเป็นลบ ละอองลอยบริเวณนั้นลดลงเมื่อค่าความสูงชั้นบรรยากาศ PBL เพิ่มขึ้น หรือ ละอองลอยบริเวณนั้นเพิ่มขึ้นเมื่อค่าความสูงชั้นบรรยากาศ PBL ลดลง และเกิดตรงกันข้ามในปีที่มีค่าเป็นบวก
","กลุ่มวิจัยด้านการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","cca.dcce@gmail.com","2023-10-01","2024-08-13","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ประเทศ","ไม่มีการปรับปรุงหลังจากการจัดเก็บข้อมูล","เพื่อการให้บริการประชาชน, พันธกิจหน่วยงาน","AOD, PBL, ชุดข้อมูล, ละอองลอย, แผนที่","PDF","https://dgf.dcce.go.th/dataset/d4b31f23-dfd8-47bd-9ac1-e6294ad34c6f/resource/9798b710-e0ad-4136-8451-b30fb1dc3382/download/-pbl-.pdf"
"7c327ccf-dc17-40f8-942c-3df814c6fd2d","db0704-001","แผนที่แสดงความแปรปรวนของความสูงชั้นบรรยากาศ PBL","ชุดแผนที่แสดงความแปรปรวนของความสูงชั้นบรรยากาศ PBL

Mode หมายถึงรูปแบบในการเกิดการเพิ่มขึ้น/ลดลงของความสูงชั้นบรรยากาศ PBL
% หมายถึงสัดส่วนการเกิดขึ้นของรูปแบบนี้
สีแดง หมายถึง 1. ความสูงชั้นบรรยากาศ PBL บริเวณนั้น ลดลงเมื่อเส้นกราฟ PC ณ ขณะนั้นมีค่าเป็นบวก หรือ 2. ความสูงชั้นบรรยากาศ PBL เพิ่มขึ้นเมื่อเส้นกราฟ PC ณ ขณะนั้นมีค่าเป็นลบ 
สีน้ำเงิน หมายถึง 1. ความสูงชั้นบรรยากาศ PBL บริเวณนั้น เพิ่มขึ้นเมื่อเส้นกราฟ PC ณ ขณะนั้นมีค่าเป็นบวก หรือ 2. ความสูงชั้นบรรยากาศ PBL ลดลงเมื่อเส้นกราฟ PC ณ ขณะนั้นมีค่าเป็นลบ 
","กลุ่มวิจัยด้านการปรับตัวต่อการเปลี่ยนแปลงสภาพภูมิอากาศ","cca.dcce@gmail.com","2023-10-01","2024-08-13","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ประเทศ","ไม่มีการปรับปรุงหลังจากการจัดเก็บข้อมูล","เพื่อการให้บริการประชาชน, พันธกิจหน่วยงาน","PBL, ชั้นความสูง PBL, แผนที่","PDF","https://dgf.dcce.go.th/dataset/7c327ccf-dc17-40f8-942c-3df814c6fd2d/resource/ec9a0c21-e029-4208-acd0-66af97b1bd78/download/-pbl.pdf"
"7a9911d3-dd36-42c0-8c8b-06e559a86bed","db0703-001","การศึกษาการปนเปื้อนและประสิทธิภาพการบำบัดไมโครพลาสติกในระบบน้ำเสียชุมชน","ชุดข้อมูลนี้แสดงสถานการณ์การปนเปื้อนและประสิทธิภาพการบำบัดไมโครพลาสติกในระบบน้ำเสียชุมชน โดยมี อปท. ประชาชน นักศึกษา อาจารย์มหาวิทยาลัย กรมควบคุมมลพิษ กรมทรัพยากรทางทะเลและชายฝั่ง และกรมการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อมใช้ประโยชน์จากงานวิจัยนี้","กลุ่มวิจัยด้านการลดก๊าซเรือนกระจก","suwimolteam@yahoo.com","2023-09-01","2025-03-25","ข้อมูลสาธารณะ","ไทย, อังกฤษ","ไม่มี","ปี","ยุทธศาสตร์ชาติ, แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติ, เพื่อการให้บริการประชาชน, พันธกิจหน่วยงาน","ระบบบำบัดน้ำเสียชุมชน, ไมโครพลาสติก","PDF, PDF","https://dgf.dcce.go.th/dataset/7a9911d3-dd36-42c0-8c8b-06e559a86bed/resource/2b8bf413-5a9d-436e-8294-06ed5066c885/download/infographic-microplastics-data-catalog.pdf, https://dgf.dcce.go.th/dataset/7a9911d3-dd36-42c0-8c8b-06e559a86bed/resource/78df9a49-0f86-4463-9f37-1e94957a12b6/download/data-catalog-25.03.68.pdf"
"04f02cde-dd49-419a-8372-865961c4de93","db0702-001","รายงานผลงานวิจัย (Technical report)","งานวิจัยด้านสิ่งแวดล้อมคือการศึกษาวิจัยที่มุ่งเน้นไปที่การสำรวจและวิเคราะห์ปัญหาและปรากฏการณ์ที่เกี่ยวข้องกับสิ่งแวดล้อม ซึ่งรวมถึงการศึกษาผลกระทบของกิจกรรมมนุษย์ที่มีต่อธรรมชาติ การพัฒนาวิธีการในการป้องกันและแก้ไขปัญหาสิ่งแวดล้อม รวมถึงการพัฒนานโยบายและกลยุทธ์เพื่อการจัดการสิ่งแวดล้อมอย่างยั่งยืน","กลุ่มแผนงานวิจัยและความร่วมมือ","CERC.RPaCS@gmail.com","2004-01-01","2020-12-31","ข้อมูลสาธารณะ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","งานวิจัย, สิ่งแวดล้อม","PDF, PDF, PDF, PDF, PDF, PDF, PDF","https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/b19d8197-c779-4b41-a411-fdcd7648d51d/download/-2561-2563.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/d3859329-fc22-4775-9548-2be05f939b21/download/-2558-2560_.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/d6504076-9e04-4677-a539-d7efb7765e34/download/-2555-2557_1.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/a9d6ed35-2d15-47f8-ac02-1081bbfe427c/download/-2553-2555_1.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/bc421888-7347-416d-8fbe-e85dbf3c5036/download/-2551-2552_.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/26f2e011-9d7a-41b7-895b-c21ae648d2f8/download/-2549-2550_.pdf, https://dgf.dcce.go.th/dataset/04f02cde-dd49-419a-8372-865961c4de93/resource/9a86d7fc-f10b-4a04-b96f-ba1c0c35796a/download/-2547-2548_.pdf"
"9b1b5218-ae6d-4412-963d-a307958e3199","db0701-001","รายชื่อนักวิจัยของศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","รายชื่อนักวิจัยของศูนย์วิจัยการเปลี่ยนแปลงสภาพภูมิอากาศและสิ่งแวดล้อม","ฝ่ายบริหารทั่วไป","cerc@dcce.mail.go.th","2024-08-01","2024-08-14","ข้อมูลความลับทางราชการ","ไทย","ไม่มี","ปี","พันธกิจหน่วยงาน","นักวิจัย, รัฐบาล, สิ่งแวดล้อม","",""
